composition_id,reaction_id,role,raw_label,component_component_id,component_scope,component_label,ratio_raw_value,ratio_raw_unit,ratio_normalized_value,ratio_normalized_unit,composition_rule_id,composition_rule_version,evidence_id,source_artifact_id,source_locator,review_status
CRB_COMP_3E9E5E8769B787DB,PERERA_SM_3940,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_44B131B5DBCA88A0,PERERA_SM_3941,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_263B64741965BF86,PERERA_SM_3941,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_0CBDBAE471456444,PERERA_SM_3942,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_D0BF8834F7548E33,PERERA_SM_3942,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_CF8CC5A4BF69FA1D,PERERA_SM_3943,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_6A5399D2E04EB68A,PERERA_SM_3943,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_32E7E0E6197C3128,PERERA_SM_3944,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_9C8F037B1569B454,PERERA_SM_3944,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_2B4A946EC4A97F42,PERERA_SM_3945,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_E02FB964542A1DC0,PERERA_SM_3945,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_159E015328D195D7,PERERA_SM_3946,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_B584D53E8253A36D,PERERA_SM_3946,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_C4BF26BF979AC8FE,PERERA_SM_3947,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_E4BB62092CB1CC08,PERERA_SM_3947,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_87FDBC81F75C64D1,PERERA_SM_3948,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_38A23655326F13B5,PERERA_SM_3948,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_11D24E9CEE183911,PERERA_SM_3949,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_9A7D584FEDD736D4,PERERA_SM_3949,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_AE646687710D6EDC,PERERA_SM_3950,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_E523366277AD2479,PERERA_SM_3950,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_00113CA74AAEF3D1,PERERA_SM_3951,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_A8ED45A09A469C31,PERERA_SM_3951,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_DDF2E976A54C4762,PERERA_SM_3952,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_9C6FA41C71A32BC1,PERERA_SM_3952,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_450CA492596F5A52,PERERA_SM_3953,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_3847880033AA3F22,PERERA_SM_3953,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_88D646B681AB8D02,PERERA_SM_3954,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_0B3B72C7AEF99D0D,PERERA_SM_3954,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_04D1908F39659AE7,PERERA_SM_3955,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_999DCDF4AC1C0FF0,PERERA_SM_3955,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_A545D83B3D75D202,PERERA_SM_3956,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_602A4F621C62815B,PERERA_SM_3956,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_7F4E50B4780B14BA,PERERA_SM_3957,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_C53B3484288D62B0,PERERA_SM_3957,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_0BA3AF078E891EFF,PERERA_SM_3958,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_1EDFC7793D8B935B,PERERA_SM_3958,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_88EB123FF4E701FB,PERERA_SM_3959,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_C043466DACF35D2B,PERERA_SM_3959,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_F536947C1F17218E,PERERA_SM_3960,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_F9FB4BE6E9B354EE,PERERA_SM_3960,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_3F43EC37D8F3FD05,PERERA_SM_3961,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_ADCFC8D3133BE4D7,PERERA_SM_3961,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_43D91E4F4895ACF2,PERERA_SM_3962,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_DDB037B2557B7AB3,PERERA_SM_3962,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_B552991EF74FFA30,PERERA_SM_3963,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_5E716993CCEEF813,PERERA_SM_3963,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_0C847D8FD86EBA77,PERERA_SM_3964,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_A51ED7EC1F011BC0,PERERA_SM_3964,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_07052C9385E880EC,PERERA_SM_3965,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_DEF0835C0877768B,PERERA_SM_3965,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_AA24BBEE248CE676,PERERA_SM_3966,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_3D1A65C6C39FF1CD,PERERA_SM_3966,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_14AE97C939FBA786,PERERA_SM_3967,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_C5BE168C903671C4,PERERA_SM_3967,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_5959D9434EE057AD,PERERA_SM_3968,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_D0CD8A6A2DF601CA,PERERA_SM_3968,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_B2CF85AE4C8C9382,PERERA_SM_3969,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_5A730A72C6807013,PERERA_SM_3969,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_0C2CE508A6E02045,PERERA_SM_3970,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_B7DDA6FC0F19769D,PERERA_SM_3970,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_BB1B37BC1A34F2A5,PERERA_SM_3971,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_ADDBA1614D3DF928,PERERA_SM_3971,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_F6362F45843261FC,PERERA_SM_3972,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_02DBBD98B4479775,PERERA_SM_3972,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_A135EA783647DA89,PERERA_SM_3973,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
